actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
152,PT00M07.60S,2026-03-09T00:35:59.9Z,1,REGULAR,turnover,bad pass,[],1630217,,,1610612753,15,25,2026-03-09T00:36:36Z,1460000,False,,,0,,D. Bane bad pass TURNOVER (1 TO),"[1630217, 1631172]",1610612753.0,ORL,,,,Bane,D. Bane,,,,,Mid-Range,16-24 Right Center,,,,,,,,1.0,Dieng,1631172.0,,,,,,,,,,
153,PT00M07.60S,2026-03-09T00:35:59.9Z,1,REGULAR,steal,,[],1631172,,,1610612749,15,25,2026-03-09T00:36:03Z,1470000,False,,,0,,O. Dieng STEAL (1 STL),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
154,PT00M02.00S,2026-03-09T00:36:05.5Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1629018,10.85742444152431,3.6764705882352944,1610612749,15,25,2026-03-09T00:45:06Z,1480000,False,232.0,50.0,1,left,MISS G. Trent Jr. 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,23.69,,,,,,,,,
155,PT00M01.00S,2026-03-09T00:36:06.5Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612749,15,25,2026-03-09T00:36:43Z,1490000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,154.0,,,,,,,,
156,PT00M00.00S,2026-03-09T00:36:34.8Z,1,REGULAR,period,end,[],0,,,1610612749,15,25,2026-03-09T00:36:34Z,1500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2026-03-09T00:38:15.7Z,2,REGULAR,substitution,out,['startperiod'],1628975,,,1610612749,15,25,2026-03-09T00:38:56Z,1510000,False,,,0,,SUB out: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2026-03-09T00:38:15.7Z,2,REGULAR,substitution,in,['startperiod'],1630591,,,1610612749,15,25,2026-03-09T00:38:56Z,1520000,False,,,0,,SUB in: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2026-03-09T00:38:47.4Z,2,REGULAR,period,start,[],0,,,1610612749,15,25,2026-03-09T00:38:56Z,1530000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M46.00S,2026-03-09T00:39:01.1Z,2,REGULAR,3pt,Jump Shot,[],1626171,31.568249014454665,68.16023284313727,1610612749,18,25,2026-03-09T00:39:09Z,1540000,False,-91.0,244.0,1,left,B. Portis 26' 3PT  (7 PTS) (C. Thomas 1 AST),"[1626171, 1630560]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,Made,7.0,,,,26.05,,,,,C. Thomas,1630560.0,1.0,,
165,PT11M19.00S,2026-03-09T00:39:27.1Z,2,REGULAR,3pt,Jump Shot,[],1642869,72.22404730617609,14.950980392156863,1610612753,18,28,2026-03-09T00:39:32Z,1560000,False,-175.0,209.0,1,right,N. Penda 27' 3PT step back (3 PTS) (D. Bane 2 AST),"[1642869, 1630217]",1610612753.0,ORL,step back,,,Penda,N. Penda,,,,,Above the Break 3,24+ Left Center,,,,,,Made,3.0,,,,27.24,,,,,D. Bane,1630217.0,2.0,,
167,PT10M56.00S,2026-03-09T00:39:50.5Z,2,REGULAR,2pt,Jump Shot,[],1630560,4.02431011826544,77.94117647058823,1610612749,18,28,2026-03-09T00:39:56Z,1580000,False,-140.0,-15.0,1,left,MISS C. Thomas 14' pullup Shot,[1630560],1610612749.0,MIL,pullup,,,Thomas,C. Thomas,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,14.05,,,,,,,,,
168,PT10M53.00S,2026-03-09T00:39:53.5Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,18,28,2026-03-09T00:39:56Z,1590000,False,,,0,,M. Wagner REBOUND (Off:0 Def:2),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,167.0,2.0,2.0,0.0,,,,,
169,PT10M43.00S,2026-03-09T00:40:03.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630217,92.72339027595268,53.67647058823529,1610612753,18,30,2026-03-09T00:40:08Z,1600000,False,18.0,16.0,1,right,D. Bane driving Layup (5 PTS) (J. Howard 1 AST),"[1630217, 1641724]",1610612753.0,ORL,driving,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,,,,2.43,,,,,J. Howard,1641724.0,1.0,,
171,PT10M33.00S,2026-03-09T00:40:13.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,6.438896189224705,48.184742647058826,1610612749,20,30,2026-03-09T00:40:26Z,1620000,False,9.0,8.0,1,left,J. Sims alley-oop DUNK (2 PTS) (O. Dieng 1 AST),"[1630579, 1631172]",1610612749.0,MIL,alley-oop,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,1.21,,,,,O. Dieng,1631172.0,1.0,,
173,PT10M06.00S,2026-03-09T00:40:40.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642869,93.77463863337714,51.225490196078425,1610612753,20,32,2026-03-09T00:40:46Z,1640000,False,6.0,6.0,1,right,N. Penda cutting Layup (5 PTS) (D. Bane 3 AST),"[1642869, 1630217]",1610612753.0,ORL,cutting,,,Penda,N. Penda,,,,,Restricted Area,0-8 Center,,,,,,Made,5.0,,,,0.86,,,,,D. Bane,1630217.0,3.0,,
175,PT09M54.00S,2026-03-09T00:40:52.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,5.601182654402102,50.245098039215684,1610612749,22,32,2026-03-09T00:40:57Z,1660000,False,-1.0,0.0,1,left,J. Sims cutting DUNK (4 PTS) (O. Dieng 2 AST),"[1630579, 1631172]",1610612749.0,MIL,cutting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,0.12,,,,,O. Dieng,1631172.0,2.0,,
177,PT09M37.00S,2026-03-09T00:41:10.1Z,2,REGULAR,2pt,Jump Shot,[],1630591,84.57621550591328,25.49019607843137,1610612753,22,34,2026-03-09T00:41:19Z,1680000,False,-123.0,92.0,1,right,J. Suggs 15' floating Jump Shot (4 PTS),[1630591],1610612753.0,ORL,floating,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Left,,,,,,Made,4.0,,,,15.35,,,,,,,,,
178,PT09M18.00S,2026-03-09T00:41:27.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631172,15.982260183968464,52.20588235294118,1610612749,22,34,2026-03-09T00:41:42Z,1690000,False,-11.0,98.0,1,left,MISS O. Dieng 9' turnaround fadeaway bank Shot,[1631172],1610612749.0,MIL,turnaround fadeaway bank,,,Dieng,O. Dieng,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,9.83,,,,,,,,,
179,PT09M18.00S,2026-03-09T00:41:27.8Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,22,34,2026-03-09T00:41:42Z,1700000,False,,,0,,M. Wagner REBOUND (Off:0 Def:3),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,178.0,3.0,3.0,0.0,,,,,
180,PT09M12.00S,2026-03-09T00:41:35.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630217,93.11760840998686,50.49019607843137,1610612753,22,36,2026-03-09T00:49:56Z,1710000,False,2.0,12.0,1,right,D. Bane running Layup (7 PTS),[1630217],1610612753.0,ORL,running,,,Bane,D. Bane,,,,,Restricted Area,0-8 Center,,,,,,Made,7.0,,,,1.25,,,,,,,,,
181,PT09M12.00S,2026-03-09T00:41:39.7Z,2,REGULAR,foul,personal,['1freethrow'],1631172,,,1610612753,22,36,2026-03-09T00:41:49Z,1720000,False,,,0,,O. Dieng shooting personal FOUL (1 PF) (Bane 1 FT),"[1631172, 1630217]",1610612749.0,MIL,shooting,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,2004.0,1.0,0.0,Bane,1630217.0,,,,,,,,,,,,,,,
183,PT09M12.00S,2026-03-09T00:42:10.3Z,2,REGULAR,freethrow,1 of 1,['fastbreak'],1630217,,,1610612753,22,37,2026-03-09T00:42:10Z,1740000,False,,,0,,D. Bane Free Throw 1 of 1 (8 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
184,PT09M01.00S,2026-03-09T00:42:24.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630560,6.258212877792378,50.49019607843137,1610612749,24,37,2026-03-09T00:42:30Z,1750000,False,-2.0,6.0,1,left,C. Thomas driving finger roll Layup (2 PTS),[1630560],1610612749.0,MIL,driving finger roll,,,Thomas,C. Thomas,,,,,Restricted Area,0-8 Center,,,,,,Made,2.0,,,,0.68,,,,,,,,,
185,PT09M01.00S,2026-03-09T00:42:28.6Z,2,REGULAR,foul,personal,['1freethrow'],1630591,,,1610612749,24,37,2026-03-09T00:42:49Z,1760000,False,,,0,,J. Suggs shooting personal FOUL (1 PF) (Thomas 1 FT),"[1630591, 1630560]",1610612753.0,ORL,shooting,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,2004.0,1.0,0.0,Thomas,1630560.0,,,,,,,,,,,,,,,
187,PT09M01.00S,2026-03-09T00:42:50.9Z,2,REGULAR,freethrow,1 of 1,[],1630560,,,1610612749,24,37,2026-03-09T00:43:03Z,1780000,False,,,0,,MISS C. Thomas Free Throw 1 of 1,[1630560],1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
188,PT09M00.00S,2026-03-09T00:42:51.9Z,2,REGULAR,rebound,defensive,[],1629021,,,1610612753,24,37,2026-03-09T00:43:03Z,1790000,False,,,0,,M. Wagner REBOUND (Off:0 Def:4),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,187.0,4.0,4.0,0.0,,,,,
189,PT08M46.00S,2026-03-09T00:43:01.8Z,2,REGULAR,3pt,Jump Shot,[],1642869,94.82588699080158,95.83333333333334,1610612753,24,37,2026-03-09T00:43:07Z,1800000,False,229.0,-4.0,1,right,MISS N. Penda 3PT,[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,,,22.92,,,,,,,,,
190,PT08M44.00S,2026-03-09T00:43:03.8Z,2,REGULAR,rebound,defensive,[],1631172,,,1610612749,24,37,2026-03-09T00:43:07Z,1810000,False,,,0,,O. Dieng REBOUND (Off:1 Def:2),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,189.0,3.0,2.0,1.0,,,,,
191,PT08M28.00S,2026-03-09T00:43:19.8Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,6.521024967148489,51.9607843137255,1610612749,26,37,2026-03-09T00:43:25Z,1820000,False,-10.0,9.0,1,left,J. Sims alley-oop DUNK (6 PTS) (O. Dieng 3 AST),"[1630579, 1631172]",1610612749.0,MIL,alley-oop,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,1.32,,,,,O. Dieng,1631172.0,3.0,,
193,PT08M24.00S,2026-03-09T00:43:27.6Z,2,REGULAR,foul,personal,['2freethrow'],1630579,,,1610612753,26,37,2026-03-09T00:43:36Z,1840000,False,,,0,,J. Sims shooting personal FOUL (1 PF) (Wagner 2 FT),"[1630579, 1629021]",1610612749.0,MIL,shooting,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,2004.0,1.0,0.0,Wagner,1629021.0,,,,,,,,,,,,,,,
195,PT08M24.00S,2026-03-09T00:44:03.5Z,2,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,26,38,2026-03-09T00:44:03Z,1860000,False,,,0,,M. Wagner Free Throw 1 of 2 (1 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,Made,1.0,,,,,,,,,,,,,
196,PT08M24.00S,2026-03-09T00:44:06.3Z,2,REGULAR,substitution,out,[],1630217,,,1610612753,26,38,2026-03-09T00:44:11Z,1870000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
197,PT08M24.00S,2026-03-09T00:44:06.3Z,2,REGULAR,substitution,in,[],1631094,,,1610612753,26,38,2026-03-09T00:44:11Z,1880000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
198,PT08M24.00S,2026-03-09T00:44:28.4Z,2,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,26,39,2026-03-09T00:44:28Z,1890000,False,,,0,,M. Wagner Free Throw 2 of 2 (2 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,Made,2.0,,,,,,,,,,,,,
199,PT08M12.00S,2026-03-09T00:44:42.4Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,6.783837056504599,50.73529411764706,1610612749,28,39,2026-03-09T00:44:51Z,1900000,False,-4.0,11.0,1,left,J. Sims driving DUNK (8 PTS) (O. Dieng 4 AST),"[1630579, 1631172]",1610612749.0,MIL,driving,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,,,,,,Made,8.0,,,,1.19,,,,,O. Dieng,1631172.0,4.0,,
201,PT07M53.00S,2026-03-09T00:44:59.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631094,84.31340341655716,47.30392156862745,1610612753,28,41,2026-03-09T00:45:04Z,1920000,False,-13.0,95.0,1,right,P. Banchero 9' driving floating Jump Shot (9 PTS),[1631094],1610612753.0,ORL,driving floating,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,9.0,,,,9.6,,,,,,,,,
202,PT07M36.00S,2026-03-09T00:45:17.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630560,17.559132720105126,45.09803921568628,1610612749,30,41,2026-03-09T00:45:23Z,1930000,False,25.0,113.0,1,left,C. Thomas 11' pullup Jump Shot (4 PTS),[1630560],1610612749.0,MIL,pullup,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,4.0,,,,11.52,,,,,,,,,
203,PT07M31.00S,2026-03-09T00:45:25.3Z,2,REGULAR,turnover,out-of-bounds,[],1630591,,,1610612753,30,41,2026-03-09T00:45:34Z,1940000,False,,,0,,J. Suggs bad pass out-of-bounds TURNOVER (3 TO),[1630591],1610612753.0,ORL,bad pass,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,1628951.0,,,,,,,3.0,,,,,,,,,,,,
204,PT07M31.00S,2026-03-09T00:45:31.6Z,2,REGULAR,substitution,out,[],1641724,,,1610612749,30,41,2026-03-09T00:45:35Z,1950000,False,,,0,,SUB out: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M31.00S,2026-03-09T00:45:31.6Z,2,REGULAR,substitution,in,[],1641783,,,1610612749,30,41,2026-03-09T00:45:35Z,1960000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M18.00S,2026-03-09T00:45:53.1Z,2,REGULAR,turnover,lost ball,[],1630560,,,1610612749,30,41,2026-03-09T00:45:59Z,1970000,False,,,0,,C. Thomas lost ball TURNOVER (1 TO),"[1630560, 1642869]",1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Right Center,,,,,,,,1.0,Penda,1642869.0,,,,,,,,,,
207,PT07M18.00S,2026-03-09T00:45:53.1Z,2,REGULAR,steal,,[],1642869,,,1610612753,30,41,2026-03-09T00:45:57Z,1980000,False,,,0,,N. Penda STEAL (1 STL),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
208,PT07M12.00S,2026-03-09T00:46:04.2Z,2,REGULAR,foul,personal,['2freethrow'],1630579,,,1610612753,30,41,2026-03-09T00:46:15Z,1990000,False,,,0,,J. Sims shooting personal FOUL (2 PF) (Banchero 2 FT),"[1630579, 1631094]",1610612749.0,MIL,shooting,,,Sims,J. Sims,,,,,Mid-Range,8-16 Center,1628951.0,2.0,0.0,Banchero,1631094.0,,,,,,,,,,,,,,,
210,PT07M12.00S,2026-03-09T00:46:35.8Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1631094,,,1610612753,30,42,2026-03-09T00:46:35Z,2010000,False,,,0,,P. Banchero Free Throw 1 of 2 (10 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
211,PT07M12.00S,2026-03-09T00:46:35.8Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1631094,,,1610612753,30,42,2026-03-09T00:47:00Z,2020000,False,,,0,,MISS P. Banchero Free Throw 2 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
212,PT07M09.00S,2026-03-09T00:46:38.8Z,2,REGULAR,rebound,offensive,[],1642869,,,1610612753,30,42,2026-03-09T00:47:00Z,2030000,False,,,0,,N. Penda REBOUND (Off:1 Def:0),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,,,,,,,,,,,,,,211.0,1.0,0.0,1.0,,,,,
213,PT07M05.00S,2026-03-09T00:47:04.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631094,92.85479632063075,52.20588235294118,1610612753,30,44,2026-03-09T00:47:19Z,2040000,False,11.0,15.0,1,right,P. Banchero driving Layup (12 PTS) (N. Penda 1 AST),"[1631094, 1642869]",1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,Made,12.0,,,,1.84,,,,,N. Penda,1642869.0,1.0,,
215,PT07M05.00S,2026-03-09T00:47:11.5Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,30,44,2026-03-09T00:47:11Z,2060000,False,,,0,,MIL Timeout,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT07M05.00S,2026-03-09T00:49:24.3Z,2,REGULAR,substitution,out,[],1629018,,,1610612749,30,44,2026-03-09T00:50:03Z,2070000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT07M05.00S,2026-03-09T00:49:24.3Z,2,REGULAR,substitution,out,[],1631172,,,1610612749,30,44,2026-03-09T00:50:03Z,2080000,False,,,0,,SUB out: O. Dieng,[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT07M05.00S,2026-03-09T00:49:24.3Z,2,REGULAR,substitution,out,[],1629021,,,1610612749,30,44,2026-03-09T00:50:03Z,2090000,False,,,0,,SUB out: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT07M05.00S,2026-03-09T00:49:24.3Z,2,REGULAR,substitution,in,[],1631260,,,1610612749,30,44,2026-03-09T00:50:03Z,2100000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT07M05.00S,2026-03-09T00:49:24.3Z,2,REGULAR,substitution,in,[],1631157,,,1610612749,30,44,2026-03-09T00:50:03Z,2110000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT07M05.00S,2026-03-09T00:49:24.3Z,2,REGULAR,substitution,in,[],1628976,,,1610612749,30,44,2026-03-09T00:50:03Z,2120000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M46.00S,2026-03-09T00:50:34.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626171,13.354139290407357,48.28431372549019,1610612749,32,44,2026-03-09T00:50:40Z,2130000,False,9.0,73.0,1,left,B. Portis 7' driving Hook (9 PTS) (R. Rollins 1 AST),"[1626171, 1631157]",1610612749.0,MIL,driving,,,Portis,B. Portis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,9.0,,,,7.35,,,,,R. Rollins,1631157.0,1.0,,
224,PT06M34.00S,2026-03-09T00:50:46.9Z,2,REGULAR,2pt,Jump Shot,[],1630591,78.40013140604468,59.31372549019608,1610612753,32,44,2026-03-09T00:50:52Z,2150000,False,47.0,151.0,1,right,MISS J. Suggs 15' pullup Shot,[1630591],1610612753.0,ORL,pullup,,,Suggs,J. Suggs,,,,,Mid-Range,8-16 Center,,,,,,Missed,,,,,15.75,,,,,,,,,
225,PT06M31.00S,2026-03-09T00:50:49.9Z,2,REGULAR,rebound,defensive,[],1630579,,,1610612749,32,44,2026-03-09T00:50:52Z,2160000,False,,,0,,J. Sims REBOUND (Off:1 Def:4),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,224.0,5.0,4.0,1.0,,,,,
226,PT06M19.00S,2026-03-09T00:51:02.1Z,2,REGULAR,3pt,Jump Shot,[],1630560,33.459264126149804,52.20588235294118,1610612749,35,44,2026-03-09T00:51:07Z,2170000,False,-11.0,262.0,1,left,C. Thomas 26' 3PT step back (7 PTS) (B. Portis 2 AST),"[1630560, 1626171]",1610612749.0,MIL,step back,,,Thomas,C. Thomas,,,,,Above the Break 3,24+ Center,,,,,,Made,7.0,,,,26.22,,,,,B. Portis,1626171.0,2.0,,
228,PT06M03.00S,2026-03-09T00:51:17.3Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,94.03745072273325,51.71568627450981,1610612753,35,46,2026-03-09T00:51:22Z,2190000,False,9.0,4.0,1,right,W. Carter Jr. alley-oop DUNK (4 PTS) (T. da Silva 2 AST),"[1628976, 1641783]",1610612753.0,ORL,alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,,,Made,4.0,,,,0.93,,,,,T. da Silva,1641783.0,2.0,,
230,PT05M47.00S,2026-03-09T00:51:34.5Z,2,REGULAR,turnover,bad pass,[],1626171,,,1610612749,35,46,2026-03-09T00:51:40Z,2210000,False,,,0,,B. Portis bad pass TURNOVER (1 TO),"[1626171, 1630591]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left Center,,,,,,,,1.0,Suggs,1630591.0,,,,,,,,,,
231,PT05M47.00S,2026-03-09T00:51:34.5Z,2,REGULAR,steal,,[],1630591,,,1610612753,35,46,2026-03-09T00:51:37Z,2220000,False,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
232,PT05M41.00S,2026-03-09T00:51:39.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630591,92.85479632063075,51.470588235294116,1610612753,35,48,2026-03-09T00:51:44Z,2230000,False,7.0,15.0,1,right,J. Suggs running DUNK (6 PTS),[1630591],1610612753.0,ORL,running,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,,,,Made,6.0,,,,1.65,,,,,,,,,
233,PT05M33.00S,2026-03-09T00:51:48.3Z,2,REGULAR,turnover,lost ball,[],1630560,,,1610612749,35,48,2026-03-09T00:51:54Z,2240000,False,,,0,,C. Thomas lost ball TURNOVER (2 TO),"[1630560, 1642869]",1610612749.0,MIL,,,,Thomas,C. Thomas,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,Penda,1642869.0,,,,,,,,,,
234,PT05M33.00S,2026-03-09T00:51:48.3Z,2,REGULAR,steal,,[],1642869,,,1610612753,35,48,2026-03-09T00:51:51Z,2250000,False,,,0,,N. Penda STEAL (2 STL),[1642869],1610612753.0,ORL,,,,Penda,N. Penda,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
235,PT05M30.00S,2026-03-09T00:51:52.9Z,2,REGULAR,turnover,bad pass,[],1641783,,,1610612753,35,48,2026-03-09T00:54:12Z,2260000,False,,,0,,T. da Silva bad pass TURNOVER (1 TO),"[1641783, 1626171]",1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Above the Break 3,24+ Center,,,,,,,,1.0,Portis,1626171.0,,,,,,,,,,
236,PT05M30.00S,2026-03-09T00:51:52.9Z,2,REGULAR,steal,,[],1626171,,,1610612749,35,48,2026-03-09T00:51:56Z,2270000,False,,,0,,B. Portis STEAL (1 STL),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
