actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
559,PT09M16.00S,2026-01-23T02:57:29.7Z,4,REGULAR,3pt,Jump Shot,[],1628989,73.9323258869908,82.84313725490196,1610612741,95,98,2026-01-23T02:57:36Z,5530000,False,164.0,193.0,1,right,MISS K. Huerter 25' pullup 3PT,[1628989],1610612741.0,CHI,pullup,,,Huerter,K. Huerter,,,,,Above the Break 3,24+ Right Center,25.3,Missed,,,,,,,,,,,,,,,,,,
560,PT09M11.00S,2026-01-23T02:57:33.9Z,4,REGULAR,rebound,offensive,[],1630245,,,1610612741,95,98,2026-01-23T02:57:33Z,5540000,False,,,0,,A. Dosunmu REBOUND (Off:2 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,559.0,4.0,2.0,2.0,,
561,PT09M09.00S,2026-01-23T02:57:36.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641824,93.51182654402102,95.58823529411765,1610612741,95,101,2026-01-23T02:57:40Z,5550000,False,228.0,8.0,1,right,M. Buzelis 3PT  (12 PTS) (K. Huerter 2 AST),"[1641824, 1628989]",1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Right Corner 3,24+ Right,22.81,Made,12.0,,,,K. Huerter,1628989.0,2.0,,,,,,,,,,,
563,PT08M59.00S,2026-01-23T02:57:46.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203944,5.732588699080158,52.20588235294118,1610612750,97,101,2026-01-23T02:57:52Z,5570000,False,-11.0,1.0,1,left,J. Randle driving Layup (30 PTS) (N. Reid 5 AST),"[203944, 1629675]",1610612750.0,MIN,driving,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,1.11,Made,30.0,,,,N. Reid,1629675.0,5.0,,,,,,,,,,,
565,PT08M52.00S,2026-01-23T02:57:54.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1641824,92.85479632063075,54.166666666666664,1610612741,97,101,2026-01-23T02:58:07Z,5590000,False,21.0,15.0,1,right,MISS M. Buzelis driving Layup - blocked,"[1641824, 1629675]",1610612741.0,CHI,driving,,,Buzelis,M. Buzelis,,,,,Restricted Area,0-8 Center,2.55,Missed,,,,,,,,,,,,,,,,,Reid,1629675.0
566,PT08M52.00S,2026-01-23T02:57:54.9Z,4,REGULAR,block,,[],1629675,,,1610612741,97,101,2026-01-23T02:57:56Z,5600000,False,,,0,,N. Reid BLOCK (2 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
567,PT08M51.00S,2026-01-23T02:57:55.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,97,101,2026-01-23T02:58:07Z,5610000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,565.0,,,,,
569,PT08M51.00S,2026-01-23T02:58:06.1Z,4,REGULAR,foul,technical,['1freethrow'],1629675,,,1610612741,97,101,2026-01-23T02:58:13Z,5630000,False,,,0,,N. Reid technical FOUL (1 Tech),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,204059.0,2.0,1.0,,,,,,,,
570,PT08M51.00S,2026-01-23T02:58:19.7Z,4,REGULAR,freethrow,1 of 1,[],1630245,,,1610612741,97,101,2026-01-23T02:58:19Z,5640000,False,,,0,,MISS A. Dosunmu technical Free Throw 1 of 1,[1630245],1610612741.0,CHI,technical,,,Dosunmu,A. Dosunmu,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
571,PT08M51.00S,2026-01-23T02:58:19.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,97,101,2026-01-23T02:58:19Z,5650000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,570.0,,,,,
572,PT08M48.00S,2026-01-23T02:58:36.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630188,70.25295663600527,73.77450980392157,1610612741,97,104,2026-01-23T02:58:40Z,5660000,False,119.0,227.0,1,right,J. Smith 25' 3PT  (13 PTS) (T. Jones 6 AST),"[1630188, 1630200]",1610612741.0,CHI,,,,Smith,J. Smith,,,,,Above the Break 3,24+ Right Center,25.63,Made,13.0,,,,T. Jones,1630200.0,6.0,,,,,,,,,,,
574,PT08M38.00S,2026-01-23T02:58:47.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628978,6.521024967148489,44.6078431372549,1610612750,99,104,2026-01-23T03:03:23Z,5680000,False,27.0,9.0,1,left,D. DiVincenzo pullup bank Jump Shot (11 PTS),[1628978],1610612750.0,MIN,pullup bank,,,DiVincenzo,D. DiVincenzo,,,,,Restricted Area,0-8 Center,2.84,Made,11.0,,,,,,,,,,,,,,,,,
575,PT08M31.00S,2026-01-23T02:58:55.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,92.46057818659659,50.98039215686274,1610612741,99,104,2026-01-23T02:59:05Z,5690000,False,5.0,18.0,1,right,MISS A. Dosunmu driving Layup - blocked,"[1630245, 1629675]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.9,Missed,,,,,,,,,,,,,,,,,Reid,1629675.0
576,PT08M31.00S,2026-01-23T02:58:55.5Z,4,REGULAR,block,,[],1629675,,,1610612741,99,104,2026-01-23T02:58:57Z,5700000,False,,,0,,N. Reid BLOCK (3 BLK),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
577,PT08M30.00S,2026-01-23T02:58:56.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612741,99,104,2026-01-23T02:59:05Z,5710000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,575.0,,,,,
579,PT08M30.00S,2026-01-23T02:59:04.8Z,4,REGULAR,substitution,out,[],1630538,,,1610612741,99,104,2026-01-23T02:59:11Z,5730000,False,,,0,,SUB out: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT08M30.00S,2026-01-23T02:59:04.8Z,4,REGULAR,substitution,out,[],1641740,,,1610612741,99,104,2026-01-23T02:59:11Z,5740000,False,,,0,,SUB out: J. Clark,[1641740],1610612750.0,MIN,,,,Clark,J. Clark,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT08M30.00S,2026-01-23T02:59:04.8Z,4,REGULAR,substitution,in,[],1630183,,,1610612741,99,104,2026-01-23T02:59:11Z,5750000,False,,,0,,SUB in: J. McDaniels,[1630183],1610612750.0,MIN,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT08M30.00S,2026-01-23T02:59:04.8Z,4,REGULAR,substitution,in,[],1630162,,,1610612741,99,104,2026-01-23T02:59:11Z,5760000,False,,,0,,SUB in: A. Edwards,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT08M24.00S,2026-01-23T02:59:26.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1641824,70.77858081471747,25.98039215686275,1610612741,99,104,2026-01-23T02:59:31Z,5770000,False,-120.0,222.0,1,right,MISS M. Buzelis 25' 3PT,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Above the Break 3,24+ Left Center,25.26,Missed,,,,,,,,,,,,,,,,,,
584,PT08M21.00S,2026-01-23T02:59:29.3Z,4,REGULAR,rebound,defensive,[],1628978,,,1610612750,99,104,2026-01-23T02:59:31Z,5780000,False,,,0,,D. DiVincenzo REBOUND (Off:0 Def:3),[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,583.0,3.0,3.0,0.0,,
585,PT08M13.00S,2026-01-23T02:59:38.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,15.900131406044679,35.880055147058826,1610612750,101,104,2026-01-23T02:59:58Z,5790000,False,71.0,97.0,1,left,A. Edwards 12' turnaround fadeaway Jump Shot (18 PTS),[1630162],1610612750.0,MIN,turnaround fadeaway,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Right,12.0,Made,18.0,,,,,,,,,,,,,,,,,
586,PT08M12.00S,2026-01-23T02:59:42.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,101,104,2026-01-23T02:59:42Z,5800000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT08M12.00S,2026-01-23T03:01:42.4Z,4,REGULAR,substitution,out,[],203944,,,1610612741,101,104,2026-01-23T03:02:16Z,5810000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT08M12.00S,2026-01-23T03:01:42.4Z,4,REGULAR,substitution,out,[],1630245,,,1610612741,101,104,2026-01-23T03:02:16Z,5820000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT08M12.00S,2026-01-23T03:01:42.4Z,4,REGULAR,substitution,out,[],1628989,,,1610612741,101,104,2026-01-23T03:02:16Z,5830000,False,,,0,,SUB out: K. Huerter,[1628989],1610612741.0,CHI,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT08M12.00S,2026-01-23T03:01:42.4Z,4,REGULAR,substitution,out,[],1630188,,,1610612741,101,104,2026-01-23T03:02:16Z,5840000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT08M12.00S,2026-01-23T03:01:42.4Z,4,REGULAR,substitution,in,[],203497,,,1610612741,101,104,2026-01-23T03:02:16Z,5850000,False,,,0,,SUB in: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT08M12.00S,2026-01-23T03:01:42.4Z,4,REGULAR,substitution,in,[],1629632,,,1610612741,101,104,2026-01-23T03:02:16Z,5860000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT08M12.00S,2026-01-23T03:01:42.4Z,4,REGULAR,substitution,in,[],202696,,,1610612741,101,104,2026-01-23T03:02:16Z,5870000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT08M12.00S,2026-01-23T03:01:42.4Z,4,REGULAR,substitution,in,[],1630171,,,1610612741,101,104,2026-01-23T03:02:16Z,5880000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT07M59.00S,2026-01-23T03:02:47.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641824,90.48948751642575,60.049019607843135,1610612741,101,104,2026-01-23T03:07:24Z,5890000,False,50.0,37.0,1,right,MISS M. Buzelis 6' driving floating bank Shot,[1641824],1610612741.0,CHI,driving floating bank,,,Buzelis,M. Buzelis,,,,,In The Paint (Non-RA),0-8 Center,6.23,Missed,,,,,,,,,,,,,,,,,,
596,PT07M57.00S,2026-01-23T03:02:49.4Z,4,REGULAR,rebound,offensive,[],202696,,,1610612741,101,104,2026-01-23T03:10:25Z,5900000,False,,,0,,N. Vučević REBOUND (Off:1 Def:5),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,595.0,6.0,5.0,1.0,,
634,PT07M55.00S,2026-01-23T03:02:53.4Z,4,REGULAR,turnover,bad pass,[],202696,,,1610612741,101,104,2026-01-23T03:10:54Z,5905000,False,,,0,,N. Vučević bad pass TURNOVER (1 TO),"[202696, 1629675]",1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,1.0,Reid,1629675.0,,,,,,,,,,,,,,
635,PT07M55.00S,2026-01-23T03:02:53.4Z,4,REGULAR,steal,,[],1629675,,,1610612750,101,104,2026-01-23T03:10:37Z,5907500,False,,,0,,N. Reid STEAL (1 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
597,PT07M49.00S,2026-01-23T03:02:59.4Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203497,5.995400788436268,49.26470588235294,1610612750,103,104,2026-01-23T03:11:04Z,5910000,False,4.0,4.0,1,left,R. Gobert running alley-oop DUNK (7 PTS) (D. DiVincenzo 4 AST),"[203497, 1628978]",1610612750.0,MIN,running alley-oop,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,0.54,Made,7.0,,,,D. DiVincenzo,1628978.0,4.0,,,,,,,,,,,
599,PT07M28.00S,2026-01-23T03:03:18.0Z,4,REGULAR,3pt,Jump Shot,[],1629632,65.78515111695138,54.166666666666664,1610612741,103,104,2026-01-23T03:09:29Z,5930000,False,21.0,269.0,1,right,MISS C. White 26' pullup 3PT,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,Above the Break 3,24+ Center,26.99,Missed,,,,,,,,,,,,,,,,,,
600,PT07M25.00S,2026-01-23T03:03:21.0Z,4,REGULAR,rebound,offensive,[],202696,,,1610612741,103,104,2026-01-23T03:03:25Z,5940000,False,,,0,,N. Vučević REBOUND (Off:2 Def:5),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,599.0,7.0,5.0,2.0,,
601,PT07M24.00S,2026-01-23T03:03:22.1Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629632,69.46452036793693,32.59803921568628,1610612741,103,104,2026-01-23T03:03:27Z,5950000,False,-87.0,235.0,1,right,MISS C. White 25' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,25.01,Missed,,,,,,,,,,,,,,,,,,
602,PT07M21.00S,2026-01-23T03:03:25.1Z,4,REGULAR,rebound,defensive,[],1630162,,,1610612750,103,104,2026-01-23T03:03:27Z,5960000,False,,,0,,A. Edwards REBOUND (Off:1 Def:5),[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,601.0,6.0,5.0,1.0,,
603,PT07M08.00S,2026-01-23T03:03:38.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629675,6.964520367936925,58.111213235294116,1610612750,105,104,2026-01-23T03:10:52Z,5970000,False,-41.0,13.0,1,left,N. Reid turnaround bank Hook (18 PTS),[1629675],1610612750.0,MIN,turnaround bank,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,4.26,Made,18.0,,,,,,,,,,,,,,,,,
604,PT06M46.00S,2026-01-23T03:04:00.5Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202696,85.41392904073587,49.67447916666667,1610612741,105,104,2026-01-23T03:04:05Z,5980000,False,-2.0,85.0,1,right,MISS N. Vučević 8' turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,8.46,Missed,,,,,,,,,,,,,,,,,,
605,PT06M44.00S,2026-01-23T03:04:02.5Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,105,104,2026-01-23T03:04:05Z,5990000,False,,,0,,R. Gobert REBOUND (Off:2 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,604.0,8.0,6.0,2.0,,
606,PT06M32.00S,2026-01-23T03:04:15.1Z,4,REGULAR,3pt,Jump Shot,[],1630162,30.699737187910642,66.66666666666666,1610612750,105,104,2026-01-23T03:04:24Z,6000000,False,-83.0,236.0,1,left,MISS A. Edwards 25' 3PT,[1630162],1610612750.0,MIN,,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Left Center,25.04,Missed,,,,,,,,,,,,,,,,,,
607,PT06M29.00S,2026-01-23T03:04:18.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,105,104,2026-01-23T03:04:24Z,6010000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,606.0,,,,,
609,PT06M29.00S,2026-01-23T03:04:27.0Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,105,104,2026-01-23T03:04:27Z,6030000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT06M29.00S,2026-01-23T03:06:25.7Z,4,REGULAR,substitution,out,[],1630200,,,1610612741,105,104,2026-01-23T03:06:58Z,6040000,False,,,0,,SUB out: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT06M29.00S,2026-01-23T03:06:25.7Z,4,REGULAR,substitution,in,[],1630581,,,1610612741,105,104,2026-01-23T03:06:58Z,6050000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT06M06.00S,2026-01-23T03:07:41.4Z,4,REGULAR,3pt,Jump Shot,[],202696,68.01905387647832,60.78431372549019,1610612741,105,104,2026-01-23T03:12:39Z,6060000,False,54.0,248.0,1,right,MISS N. Vučević 25' turnaround fadeaway 3PT,[202696],1610612741.0,CHI,turnaround fadeaway,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,25.39,Missed,,,,,,,,,,,,,,,,,,
613,PT06M04.00S,2026-01-23T03:07:43.4Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,105,104,2026-01-23T03:07:54Z,6070000,False,,,0,,N. Reid REBOUND (Off:0 Def:5),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,612.0,5.0,5.0,0.0,,
614,PT05M46.00S,2026-01-23T03:07:58.1Z,4,REGULAR,3pt,Jump Shot,[],1628978,6.915243101182654,94.11764705882352,1610612750,105,104,2026-01-23T03:09:02Z,6080000,False,-221.0,13.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Left Corner 3,24+ Left,22.1,Missed,,,,,,,,,,,,,,,,,,
615,PT05M44.00S,2026-01-23T03:08:00.1Z,4,REGULAR,rebound,offensive,[],203497,,,1610612750,105,104,2026-01-23T03:09:02Z,6090000,False,,,0,,R. Gobert REBOUND (Off:3 Def:6),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,614.0,9.0,6.0,3.0,,
616,PT05M43.00S,2026-01-23T03:08:01.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,6.176084099868594,45.24356617647059,1610612750,107,104,2026-01-23T03:08:58Z,6100000,False,24.0,6.0,1,left,R. Gobert putback Layup (9 PTS),[203497],1610612750.0,MIN,putback,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,2.44,Made,9.0,,,,,,,,,,,,,,,,,
617,PT05M43.00S,2026-01-23T03:08:05.9Z,4,REGULAR,foul,personal,['1freethrow'],202696,,,1610612750,107,104,2026-01-23T03:08:13Z,6110000,False,,,0,,N. Vučević shooting personal FOUL (3 PF) (Gobert 1 FT),"[202696, 203497]",1610612741.0,CHI,shooting,,,Vučević,N. Vučević,,,,,Restricted Area,0-8 Center,,,,,,,,,,203593.0,3.0,0.0,Gobert,203497.0,,,,,,
619,PT05M43.00S,2026-01-23T03:08:16.9Z,4,REGULAR,substitution,out,[],1630171,,,1610612750,107,104,2026-01-23T03:08:24Z,6130000,False,,,0,,SUB out: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT05M43.00S,2026-01-23T03:08:16.9Z,4,REGULAR,substitution,in,[],1630200,,,1610612750,107,104,2026-01-23T03:08:24Z,6140000,False,,,0,,SUB in: T. Jones,[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT05M43.00S,2026-01-23T03:08:42.9Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],203497,,,1610612750,108,104,2026-01-23T03:08:42Z,6150000,False,,,0,,R. Gobert Free Throw 1 of 1 (10 PTS),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
622,PT05M26.00S,2026-01-23T03:09:02.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,80.1084099868594,51.9607843137255,1610612741,108,104,2026-01-23T03:13:44Z,6160000,False,10.0,134.0,1,right,MISS N. Vučević 13' bank Shot,[202696],1610612741.0,CHI,bank,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,13.49,Missed,,,,,,,,,,,,,,,,,,
623,PT05M24.00S,2026-01-23T03:09:04.5Z,4,REGULAR,rebound,defensive,[],1629675,,,1610612750,108,104,2026-01-23T03:09:07Z,6170000,False,,,0,,N. Reid REBOUND (Off:0 Def:6),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,622.0,6.0,6.0,0.0,,
624,PT05M08.00S,2026-01-23T03:09:20.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629675,6.1268068331143235,51.225490196078425,1610612750,110,104,2026-01-23T03:14:36Z,6180000,False,-6.0,5.0,1,left,N. Reid driving DUNK (20 PTS) (A. Edwards 3 AST),"[1629675, 1630162]",1610612750.0,MIN,driving,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,0.8,Made,20.0,,,,A. Edwards,1630162.0,3.0,,,,,,,,,,,
626,PT04M47.00S,2026-01-23T03:09:41.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,90.93298291721419,60.026041666666664,1610612741,110,104,2026-01-23T03:15:23Z,6200000,False,50.0,33.0,1,right,MISS C. White driving finger roll Layup,[1629632],1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,In The Paint (Non-RA),0-8 Center,5.98,Missed,,,,,,,,,,,,,,,,,,
627,PT04M46.00S,2026-01-23T03:09:42.2Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,110,104,2026-01-23T03:09:46Z,6210000,False,,,0,,R. Gobert REBOUND (Off:3 Def:7),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,626.0,10.0,7.0,3.0,,
628,PT04M36.00S,2026-01-23T03:09:52.4Z,4,REGULAR,3pt,Jump Shot,[],1628978,9.674770039421814,4.411764705882353,1610612750,110,104,2026-01-23T03:09:57Z,6220000,False,228.0,38.0,1,left,MISS D. DiVincenzo 3PT,[1628978],1610612750.0,MIN,,,,DiVincenzo,D. DiVincenzo,,,,,Right Corner 3,24+ Right,23.11,Missed,,,,,,,,,,,,,,,,,,
629,PT04M33.00S,2026-01-23T03:09:55.4Z,4,REGULAR,rebound,defensive,[],1629632,,,1610612741,110,104,2026-01-23T03:09:57Z,6230000,False,,,0,,C. White REBOUND (Off:0 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,,,,628.0,2.0,2.0,0.0,,
630,PT04M27.00S,2026-01-23T03:10:03.8Z,4,REGULAR,foul,personal,[],1629675,,,1610612741,110,104,2026-01-23T03:10:17Z,6240000,False,,,0,,N. Reid personal FOUL (3 PF),"[1629675, 1641824]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,Restricted Area,0-8 Center,,,,,,,,,,204059.0,3.0,1.0,Buzelis,1641824.0,,,,,,
