actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId
632,PT04M18.00S,2026-01-23T03:10:34.0Z,4,REGULAR,turnover,bad pass,[],1630581,,,1610612741,110,104,2026-01-23T03:10:41Z,6260000,False,,,0,,J. Giddey bad pass TURNOVER (2 TO),"[1630581, 1629675]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Mid-Range,16-24 Left Center,,,,2.0,Reid,1629675.0,,,,,,,,,,,,,,
633,PT04M18.00S,2026-01-23T03:10:34.0Z,4,REGULAR,steal,,[],1629675,,,1610612750,110,104,2026-01-23T03:10:35Z,6270000,False,,,0,,N. Reid STEAL (2 STL),[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
636,PT04M13.00S,2026-01-23T03:10:39.9Z,4,REGULAR,turnover,bad pass,[],1629675,,,1610612750,110,104,2026-01-23T03:10:44Z,6280000,False,,,0,,N. Reid bad pass TURNOVER (3 TO),"[1629675, 1630581]",1610612750.0,MIN,,,,Reid,N. Reid,,,,,In The Paint (Non-RA),0-8 Center,,,,3.0,Giddey,1630581.0,,,,,,,,,,,,,,
637,PT04M13.00S,2026-01-23T03:10:39.9Z,4,REGULAR,steal,,[],1630581,,,1610612741,110,104,2026-01-23T03:10:41Z,6290000,False,,,0,,J. Giddey STEAL (2 STL),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
638,PT04M10.00S,2026-01-23T03:10:45.2Z,4,REGULAR,foul,personal,['2freethrow'],1629675,,,1610612741,110,104,2026-01-23T03:10:50Z,6300000,False,,,0,,N. Reid shooting personal FOUL (4 PF) (Giddey 2 FT),"[1629675, 1630581]",1610612750.0,MIN,shooting,,,Reid,N. Reid,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,204059.0,4.0,1.0,Giddey,1630581.0,,,,,,
640,PT04M10.00S,2026-01-23T03:11:20.2Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630581,,,1610612741,110,104,2026-01-23T03:17:27Z,6320000,False,,,0,,MISS J. Giddey Free Throw 1 of 2,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
641,PT04M10.00S,2026-01-23T03:11:20.2Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612741,110,104,2026-01-23T03:17:27Z,6330000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,640.0,,,,,
642,PT04M10.00S,2026-01-23T03:11:30.4Z,4,REGULAR,substitution,out,[],202696,,,1610612741,110,104,2026-01-23T03:11:42Z,6340000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT04M10.00S,2026-01-23T03:11:30.4Z,4,REGULAR,substitution,in,[],1630188,,,1610612741,110,104,2026-01-23T03:11:42Z,6350000,False,,,0,,SUB in: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
644,PT04M10.00S,2026-01-23T03:11:20.2Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', 'fastbreak']",1630581,,,1610612741,110,105,2026-01-23T03:17:27Z,6360000,False,,,0,,J. Giddey Free Throw 2 of 2 (21 PTS),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
645,PT04M10.00S,2026-01-23T03:11:58.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,110,105,2026-01-23T03:11:58Z,6370000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
646,PT04M10.00S,2026-01-23T03:12:54.1Z,4,REGULAR,substitution,out,[],1629675,,,1610612750,110,105,2026-01-23T03:13:33Z,6380000,False,,,0,,SUB out: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
647,PT04M10.00S,2026-01-23T03:12:54.1Z,4,REGULAR,substitution,in,[],203944,,,1610612750,110,105,2026-01-23T03:13:33Z,6390000,False,,,0,,SUB in: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
648,PT03M56.00S,2026-01-23T03:13:48.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630162,14.536793692509855,50.73529411764706,1610612750,110,105,2026-01-23T03:18:25Z,6400000,False,-4.0,84.0,1,left,MISS A. Edwards 8' driving floating Shot,[1630162],1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),8-16 Center,8.42,Missed,,,,,,,,,,,,,,,,,,
649,PT03M53.00S,2026-01-23T03:13:51.4Z,4,REGULAR,rebound,defensive,[],1630200,,,1610612741,110,105,2026-01-23T03:13:52Z,6410000,False,,,0,,T. Jones REBOUND (Off:0 Def:3),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,648.0,3.0,3.0,0.0,,
650,PT03M39.00S,2026-01-23T03:14:05.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,91.80354796320631,52.20588235294118,1610612741,110,107,2026-01-23T03:14:23Z,6420000,False,11.0,25.0,1,right,C. White driving Layup (17 PTS) (T. Jones 7 AST),"[1629632, 1630200]",1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,2.69,Made,17.0,,,,T. Jones,1630200.0,7.0,,,,,,,,,,,
652,PT03M38.00S,2026-01-23T03:14:10.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,110,107,2026-01-23T03:14:10Z,6440000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,PT03M38.00S,2026-01-23T03:15:21.4Z,4,REGULAR,substitution,out,[],1641824,,,1610612750,110,107,2026-01-23T03:15:32Z,6450000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
654,PT03M38.00S,2026-01-23T03:15:21.4Z,4,REGULAR,substitution,in,[],202696,,,1610612750,110,107,2026-01-23T03:15:32Z,6460000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
655,PT03M21.00S,2026-01-23T03:15:49.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203944,8.754927726675426,60.049019607843135,1610612750,110,107,2026-01-23T03:15:55Z,6470000,False,-50.0,30.0,1,left,MISS J. Randle driving floating Shot,[203944],1610612750.0,MIN,driving floating,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,5.84,Missed,,,,,,,,,,,,,,,,,,
656,PT03M18.00S,2026-01-23T03:15:52.7Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,110,107,2026-01-23T03:15:55Z,6480000,False,,,0,,N. Vučević REBOUND (Off:2 Def:6),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,655.0,8.0,6.0,2.0,,
657,PT03M00.00S,2026-01-23T03:16:09.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202696,90.48948751642575,58.82352941176471,1610612741,110,107,2026-01-23T03:16:13Z,6490000,False,44.0,37.0,1,right,MISS N. Vučević turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,5.75,Missed,,,,,,,,,,,,,,,,,,
658,PT02M58.00S,2026-01-23T03:16:11.8Z,4,REGULAR,rebound,defensive,[],203497,,,1610612750,110,107,2026-01-23T03:16:13Z,6500000,False,,,0,,R. Gobert REBOUND (Off:3 Def:8),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,657.0,11.0,8.0,3.0,,
659,PT02M48.00S,2026-01-23T03:16:22.5Z,4,REGULAR,3pt,Jump Shot,[],1630162,31.09395532194481,26.96078431372549,1610612750,110,107,2026-01-23T03:16:27Z,6510000,False,115.0,240.0,1,left,MISS A. Edwards 26' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Right Center,26.6,Missed,,,,,,,,,,,,,,,,,,
660,PT02M46.00S,2026-01-23T03:16:24.5Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612741,110,107,2026-01-23T03:16:27Z,6520000,False,,,0,,J. Giddey REBOUND (Off:0 Def:5),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,659.0,5.0,5.0,0.0,,
661,PT02M31.00S,2026-01-23T03:16:39.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630200,92.59198423127464,53.67647058823529,1610612741,110,109,2026-01-23T03:16:43Z,6530000,False,18.0,17.0,1,right,T. Jones driving Layup (10 PTS),[1630200],1610612741.0,CHI,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,2.51,Made,10.0,,,,,,,,,,,,,,,,,
662,PT02M17.00S,2026-01-23T03:16:58.4Z,4,REGULAR,foul,offensive,[],203944,,,1610612750,110,109,2026-01-23T03:17:44Z,6540000,False,,,0,,J. Randle charge offensive FOUL (4 PF),"[203944, 1629632]",1610612750.0,MIN,charge,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,204059.0,4.0,0.0,White,1629632.0,,,,,,
664,PT02M17.00S,2026-01-23T03:16:58.4Z,4,REGULAR,turnover,offensive foul,[],203944,,,1610612750,110,109,2026-01-23T03:16:58Z,6560000,False,,,0,,J. Randle offensive foul TURNOVER (4 TO),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,In The Paint (Non-RA),0-8 Center,,,,4.0,,,,,,204059.0,,,,,,,,,,
665,PT02M17.00S,2026-01-23T03:17:11.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,110,109,2026-01-23T03:17:11Z,6570000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT02M08.00S,2026-01-23T03:19:01.9Z,4,REGULAR,turnover,traveling,[],1629632,,,1610612741,110,109,2026-01-23T03:19:08Z,6590000,False,,,0,,C. White traveling TURNOVER (4 TO),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,In The Paint (Non-RA),8-16 Left,,,,4.0,,,,,,203593.0,,,,,,,,,,
668,PT01M49.00S,2026-01-23T03:19:28.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630162,12.302890932982917,51.9607843137255,1610612750,112,109,2026-01-23T03:21:42Z,6600000,False,-10.0,63.0,1,left,A. Edwards 6' driving floating Jump Shot (20 PTS) (J. Randle 5 AST),"[1630162, 203944]",1610612750.0,MIN,driving floating,,,Edwards,A. Edwards,,,,,In The Paint (Non-RA),0-8 Center,6.39,Made,20.0,,,,J. Randle,203944.0,5.0,,,,,,,,,,,
670,PT01M37.00S,2026-01-23T03:19:43.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630188,92.77266754270697,50.899969362745104,1610612741,112,111,2026-01-23T03:19:49Z,6620000,False,4.0,15.0,1,right,J. Smith cutting DUNK (15 PTS) (J. Giddey 4 AST),"[1630188, 1630581]",1610612741.0,CHI,cutting,,,Smith,J. Smith,,,,,Restricted Area,0-8 Center,1.6,Made,15.0,,,,J. Giddey,1630581.0,4.0,,,,,,,,,,,
672,PT01M17.00S,2026-01-23T03:20:10.3Z,4,REGULAR,3pt,Jump Shot,[],1630183,12.302890932982917,3.9215686274509802,1610612750,115,111,2026-01-23T03:20:14Z,6640000,False,230.0,63.0,1,left,J. McDaniels 3PT step back (16 PTS) (J. Randle 6 AST),"[1630183, 203944]",1610612750.0,MIN,step back,,,McDaniels,J. McDaniels,,,,,Right Corner 3,24+ Right,23.89,Made,16.0,,,,J. Randle,203944.0,6.0,,,,,,,,,,,
674,PT01M06.00S,2026-01-23T03:20:24.2Z,4,REGULAR,3pt,Jump Shot,[],1629632,90.67017082785807,96.1014093137255,1610612741,115,114,2026-01-23T03:20:29Z,6660000,False,231.0,35.0,1,right,C. White 3PT  (20 PTS) (J. Giddey 5 AST),"[1629632, 1630581]",1610612741.0,CHI,,,,White,C. White,,,,,Right Corner 3,24+ Right,23.32,Made,20.0,,,,J. Giddey,1630581.0,5.0,,,,,,,,,,,
676,PT00M50.10S,2026-01-23T03:20:45.5Z,4,REGULAR,turnover,bad pass,[],203944,,,1610612750,115,114,2026-01-23T03:20:50Z,6680000,False,,,0,,J. Randle bad pass TURNOVER (5 TO),"[203944, 1630200]",1610612750.0,MIN,,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,5.0,Jones,1630200.0,,,,,,,,,,,,,,
677,PT00M50.10S,2026-01-23T03:20:45.5Z,4,REGULAR,steal,,[],1630200,,,1610612741,115,114,2026-01-23T03:20:48Z,6690000,False,,,0,,T. Jones STEAL (1 STL),[1630200],1610612741.0,CHI,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
678,PT00M45.30S,2026-01-23T03:20:50.3Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1630188,82.86793692509855,5.392156862745098,1610612741,115,114,2026-01-23T03:20:55Z,6700000,False,-223.0,109.0,1,right,MISS J. Smith 24' running 3PT,[1630188],1610612741.0,CHI,running,,,Smith,J. Smith,,,,,Above the Break 3,24+ Left Center,24.8,Missed,,,,,,,,,,,,,,,,,,
679,PT00M41.70S,2026-01-23T03:20:53.9Z,4,REGULAR,rebound,offensive,[],1629632,,,1610612741,115,114,2026-01-23T03:24:34Z,6710000,False,,,0,,C. White REBOUND (Off:1 Def:2),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,678.0,3.0,2.0,1.0,,
680,PT00M40.80S,2026-01-23T03:20:54.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1630581,91.93495400788436,46.81372549019608,1610612741,115,114,2026-01-23T03:24:40Z,6720000,False,-16.0,23.0,1,right,MISS J. Giddey Layup - blocked,"[1630581, 203497]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,2.82,Missed,,,,,,,,,,,,,,,,,Gobert,203497.0
681,PT00M40.80S,2026-01-23T03:20:54.8Z,4,REGULAR,block,,[],203497,,,1610612741,115,114,2026-01-23T03:20:56Z,6730000,False,,,0,,R. Gobert BLOCK (2 BLK),[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
682,PT00M38.60S,2026-01-23T03:20:57.0Z,4,REGULAR,rebound,defensive,[],203944,,,1610612750,115,114,2026-01-23T03:20:58Z,6740000,False,,,0,,J. Randle REBOUND (Off:2 Def:5),[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,680.0,7.0,5.0,2.0,,
683,PT00M34.70S,2026-01-23T03:21:04.0Z,4,REGULAR,turnover,out-of-bounds,[],1630183,,,1610612750,115,114,2026-01-23T03:21:10Z,6750000,False,,,0,,J. McDaniels lost ball out-of-bounds TURNOVER (2 TO),[1630183],1610612750.0,MIN,lost ball,,,McDaniels,J. McDaniels,,,,,Above the Break 3,24+ Right Center,,,,2.0,,,,,,203593.0,,,,,,,,,,
684,PT00M34.70S,2026-01-23T03:21:08.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612741,115,114,2026-01-23T03:21:08Z,6760000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT00M31.10S,2026-01-23T03:22:43.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630200,92.72339027595268,50.49019607843137,1610612741,115,116,2026-01-23T03:22:49Z,6770000,False,2.0,16.0,1,right,T. Jones driving Layup (12 PTS) (C. White 4 AST),"[1630200, 1629632]",1610612741.0,CHI,driving,,,Jones,T. Jones,,,,,Restricted Area,0-8 Center,1.61,Made,12.0,,,,C. White,1629632.0,4.0,,,,,,,,,,,
687,PT00M19.20S,2026-01-23T03:23:02.5Z,4,REGULAR,3pt,Jump Shot,[],1630162,31.750985545335087,54.65686274509803,1610612750,115,116,2026-01-23T03:23:07Z,6790000,False,-23.0,246.0,1,left,MISS A. Edwards 24' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,24.71,Missed,,,,,,,,,,,,,,,,,,
688,PT00M15.60S,2026-01-23T03:23:06.0Z,4,REGULAR,rebound,defensive,[],1630581,,,1610612741,115,116,2026-01-23T03:23:06Z,6800000,False,,,0,,J. Giddey REBOUND (Off:0 Def:6),[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,687.0,6.0,6.0,0.0,,
689,PT00M12.90S,2026-01-23T03:23:10.7Z,4,REGULAR,foul,personal,[],1630162,,,1610612741,115,116,2026-01-23T03:24:01Z,6810000,False,,,0,,A. Edwards take personal FOUL (5 PF),"[1630162, 1629632]",1610612750.0,MIN,take,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,,,,,,,,,,203593.0,5.0,0.0,White,1629632.0,,,,,,
691,PT00M11.00S,2026-01-23T03:23:36.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612741,115,116,2026-01-23T03:23:47Z,6830000,False,,,0,,J. Randle take personal FOUL (5 PF) (Smith 2 FT),"[203944, 1630188]",1610612750.0,MIN,take,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,204059.0,5.0,0.0,Smith,1630188.0,,,,,,
693,PT00M11.00S,2026-01-23T03:24:14.9Z,4,REGULAR,freethrow,1 of 2,[],1630188,,,1610612741,115,117,2026-01-23T03:24:14Z,6850000,False,,,0,,J. Smith Free Throw 1 of 2 (16 PTS),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
694,PT00M11.00S,2026-01-23T03:24:15.6Z,4,REGULAR,substitution,out,[],1630581,,,1610612741,115,117,2026-01-23T03:24:20Z,6860000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
695,PT00M11.00S,2026-01-23T03:24:15.6Z,4,REGULAR,substitution,in,[],1630171,,,1610612741,115,117,2026-01-23T03:24:20Z,6870000,False,,,0,,SUB in: I. Okoro,[1630171],1610612741.0,CHI,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,,
696,PT00M11.00S,2026-01-23T03:24:40.7Z,4,REGULAR,freethrow,2 of 2,[],1630188,,,1610612741,115,118,2026-01-23T03:24:40Z,6880000,False,,,0,,J. Smith Free Throw 2 of 2 (17 PTS),[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
697,PT00M11.00S,2026-01-23T03:24:43.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612750,115,118,2026-01-23T03:24:43Z,6890000,False,,,0,,MIN Timeout,[],1610612750.0,MIN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
698,PT00M11.00S,2026-01-23T03:25:54.7Z,4,REGULAR,substitution,out,[],203497,,,1610612750,115,118,2026-01-23T03:26:19Z,6900000,False,,,0,,SUB out: R. Gobert,[203497],1610612750.0,MIN,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,,
699,PT00M11.00S,2026-01-23T03:25:54.7Z,4,REGULAR,substitution,out,[],202696,,,1610612750,115,118,2026-01-23T03:26:19Z,6910000,False,,,0,,SUB out: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
700,PT00M11.00S,2026-01-23T03:25:54.7Z,4,REGULAR,substitution,in,[],1629675,,,1610612750,115,118,2026-01-23T03:26:19Z,6920000,False,,,0,,SUB in: N. Reid,[1629675],1610612750.0,MIN,,,,Reid,N. Reid,,,,,,,,,,,,,,,,,,,,,,,,,,
701,PT00M11.00S,2026-01-23T03:25:54.7Z,4,REGULAR,substitution,in,[],1630172,,,1610612750,115,118,2026-01-23T03:26:19Z,6930000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
702,PT00M09.20S,2026-01-23T03:26:24.8Z,4,REGULAR,3pt,Jump Shot,[],1630162,7.046649145860711,95.83333333333334,1610612750,115,118,2026-01-23T03:26:32Z,6940000,False,-229.0,14.0,1,left,MISS A. Edwards turnaround 3PT,[1630162],1610612750.0,MIN,turnaround,,,Edwards,A. Edwards,,,,,Left Corner 3,24+ Left,22.96,Missed,,,,,,,,,,,,,,,,,,
703,PT00M04.90S,2026-01-23T03:26:29.1Z,4,REGULAR,rebound,defensive,[],1629632,,,1610612741,115,118,2026-01-23T03:26:29Z,6950000,False,,,0,,C. White REBOUND (Off:1 Def:3),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,702.0,4.0,3.0,1.0,,
704,PT00M03.50S,2026-01-23T03:26:33.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203944,,,1610612741,115,118,2026-01-23T03:26:41Z,6960000,False,,,0,,J. Randle take personal FOUL (6 PF) (White 2 FT),"[203944, 1629632]",1610612750.0,MIN,take,,,Randle,J. Randle,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,204059.0,6.0,0.0,White,1629632.0,,,,,,
706,PT00M03.50S,2026-01-23T03:26:46.4Z,4,REGULAR,substitution,out,[],203944,,,1610612741,115,118,2026-01-23T03:27:03Z,6980000,False,,,0,,SUB out: J. Randle,[203944],1610612750.0,MIN,,,,Randle,J. Randle,,,,,,,,,,,,,,,,,,,,,,,,,,
707,PT00M03.50S,2026-01-23T03:26:46.4Z,4,REGULAR,substitution,in,[],1630538,,,1610612741,115,118,2026-01-23T03:27:03Z,6990000,False,,,0,,SUB in: B. Hyland,[1630538],1610612750.0,MIN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
708,PT00M03.50S,2026-01-23T03:27:12.7Z,4,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,115,119,2026-01-23T03:27:12Z,7000000,False,,,0,,C. White Free Throw 1 of 2 (21 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
709,PT00M03.50S,2026-01-23T03:27:26.3Z,4,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,115,120,2026-01-23T03:27:26Z,7010000,False,,,0,,C. White Free Throw 2 of 2 (22 PTS),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,Made,22.0,,,,,,,,,,,,,,,,,
710,PT00M00.80S,2026-01-23T03:27:37.0Z,4,REGULAR,3pt,Jump Shot,[],1630162,31.882391590013142,65.93137254901961,1610612750,115,120,2026-01-23T03:27:44Z,7020000,False,-80.0,247.0,1,left,MISS A. Edwards 25' pullup 3PT,[1630162],1610612750.0,MIN,pullup,,,Edwards,A. Edwards,,,,,Above the Break 3,24+ Center,25.97,Missed,,,,,,,,,,,,,,,,,,
711,PT00M00.80S,2026-01-23T03:27:37.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612750,115,120,2026-01-23T03:27:44Z,7030000,False,,,0,,TEAM offensive REBOUND,[],1610612750.0,MIN,,,,,,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,710.0,,,,,
712,PT00M00.00S,2026-01-23T03:27:42.2Z,4,REGULAR,period,end,[],0,,,1610612750,115,120,2026-01-23T03:27:42Z,7040000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
713,PT00M00.00S,2026-01-23T03:27:43.6Z,4,REGULAR,game,end,[],0,,,0,115,120,2026-01-23T03:27:43Z,7050000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
